title:neutral-10, recorded:15.05.18 09.39.23, timestamp started:2018-05-12T20:28:52.032863+02:00            , sampling:128, subject:Noé, labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, samples:7620, units:emotiv
117.000000, 0.000000, 4208.205078, 4195.897461, 4200.512695, 4194.358887, 4197.948730, 4200.512695, 4198.461426, 4202.563965, 4187.179199, 4216.922852, 4184.102539, 4172.820313, 4218.461426, 4202.051270, 3528.000000, 8008.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 556.923035, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
118.000000, 0.000000, 4207.179199, 4196.410156, 4202.563965, 4199.487305, 4195.897461, 4203.076660, 4201.025391, 4205.641113, 4187.692383, 4219.487305, 4182.563965, 4172.820313, 4214.871582, 4200.000000, 2502.000000, 8008.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 564.615356, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
119.000000, 0.000000, 4202.563965, 4191.281738, 4210.256348, 4198.461426, 4195.897461, 4201.025391, 4198.461426, 4202.563965, 4189.230469, 4225.127930, 4181.538574, 4184.102539, 4212.820313, 4200.512695, 3000.000000, 8009.000000, 8171.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 572.820496, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
120.000000, 0.000000, 4207.692383, 4201.025391, 4216.922852, 4197.436035, 4201.538574, 4201.025391, 4192.820313, 4201.538574, 4193.333008, 4225.641113, 4189.743652, 4186.666504, 4217.948730, 4204.102539, 3496.000000, 8009.000000, 8171.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 581.025635, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
121.000000, 0.000000, 4210.769043, 4204.615234, 4214.871582, 4201.025391, 4202.563965, 4207.179199, 4198.461426, 4202.563965, 4201.025391, 4227.692383, 4198.974121, 4187.179199, 4220.512695, 4205.641113, 3528.000000, 8005.000000, 8157.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 588.717957, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
122.000000, 0.000000, 4203.076660, 4198.461426, 4206.666504, 4198.974121, 4195.384277, 4207.179199, 4200.512695, 4201.025391, 4203.076660, 4232.820313, 4196.922852, 4190.256348, 4216.922852, 4202.563965, 2502.000000, 8005.000000, 8157.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 596.923035, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
123.000000, 0.000000, 4201.538574, 4197.948730, 4202.051270, 4191.281738, 4193.846191, 4201.538574, 4193.333008, 4204.102539, 4199.487305, 4232.307617, 4192.307617, 4188.717773, 4214.871582, 4201.025391, 3000.000000, 8014.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 604.615356, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
124.000000, 0.000000, 4204.102539, 4199.487305, 4202.051270, 4190.769043, 4199.487305, 4202.563965, 4193.333008, 4209.743652, 4198.974121, 4233.333008, 4198.974121, 4188.205078, 4215.384277, 4201.025391, 3496.000000, 8014.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 612.820496, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
125.000000, 0.000000, 4206.666504, 4200.512695, 4208.205078, 4199.487305, 4201.538574, 4205.641113, 4201.025391, 4206.153809, 4201.025391, 4241.025391, 4204.102539, 4190.256348, 4214.871582, 4201.025391, 3528.000000, 8023.000000, 8141.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 620.512817, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
126.000000, 0.000000, 4205.127930, 4200.000000, 4214.358887, 4201.025391, 4199.487305, 4205.127930, 4205.641113, 4200.512695, 4204.102539, 4241.538574, 4201.538574, 4190.769043, 4215.384277, 4202.563965, 2502.000000, 8023.000000, 8141.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 628.717957, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
127.000000, 0.000000, 4200.512695, 4200.000000, 4212.307617, 4190.769043, 4197.948730, 4203.076660, 4202.051270, 4202.051270, 4204.102539, 4236.922852, 4200.512695, 4188.717773, 4213.333008, 4198.974121, 56.000000, 8033.000000, 8134.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 636.410217, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
0.000000, 0.000000, 4199.487305, 4195.897461, 4202.051270, 4184.615234, 4190.769043, 4198.974121, 4192.307617, 4203.589844, 4191.794922, 4231.281738, 4191.794922, 4181.025391, 4206.666504, 4190.256348, 3538.000000, 8033.000000, 8134.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 644.615356, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
1.000000, 0.000000, 4201.538574, 4190.769043, 4196.410156, 4190.769043, 4187.692383, 4196.922852, 4189.743652, 4201.025391, 4188.205078, 4226.153809, 4186.666504, 4175.384277, 4201.538574, 4191.794922, 3535.000000, 8039.000000, 8118.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 652.820496, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
2.000000, 0.000000, 4206.666504, 4201.025391, 4207.692383, 4200.512695, 4197.436035, 4198.974121, 4197.948730, 4202.563965, 4200.512695, 4226.153809, 4198.461426, 4183.076660, 4205.641113, 4203.589844, 1785.000000, 8039.000000, 8118.000000, 0.000000, 0.000000, 0.000000, 23623.000000, 660.512817, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
