title:neutral-1, recorded:15.05.18 09.09.46, timestamp started:2018-05-12T20:28:52.032863+02:00            , sampling:64, subject:Noé, labels:COUNTER_MEMS GYROX GYROY GYROZ ACCX ACCY ACCZ MAGX MAGY MAGZ TIME_STAMP_s TIME_STAMP_ms, chan:12, samples:3346, units:emotiv
56.000000, 8127.179199, 8291.794922, 8092.820313, 4407.179199, 8411.794922, 6788.205078, 8484.102539, 8310.255859, 8111.794434, 21849.000000, 237.435898
57.000000, 8115.897461, 8306.153320, 8090.256348, 4429.230469, 8409.230469, 6801.025391, 8484.102539, 8324.102539, 8111.794434, 21849.000000, 253.333328
58.000000, 8107.179199, 8292.820313, 8105.127930, 4443.076660, 8413.845703, 6785.127930, 8486.153320, 8315.897461, 8113.846191, 21849.000000, 269.230774
59.000000, 8110.769043, 8293.845703, 8115.897461, 4414.871582, 8416.922852, 6743.076660, 8482.050781, 8314.872070, 8112.820313, 21849.000000, 284.615387
60.000000, 8112.820313, 8305.127930, 8142.051270, 4381.025391, 8393.845703, 6717.948730, 8488.205078, 8318.974609, 8115.897461, 21849.000000, 300.512817
61.000000, 8109.230469, 8317.948242, 8157.948730, 4301.025391, 8392.820313, 6700.000000, 8487.179688, 8315.897461, 8116.922852, 21849.000000, 316.410248
62.000000, 8121.025391, 8342.050781, 8155.897461, 4254.871582, 8386.153320, 6690.256348, 8488.205078, 8317.948242, 8117.948730, 21849.000000, 331.794861
63.000000, 8129.230469, 8352.820313, 8145.127930, 4197.948730, 8374.872070, 6666.153809, 8482.050781, 8315.897461, 8120.000000, 21849.000000, 347.692291
0.000000, 8140.000000, 8366.153320, 8130.769043, 4194.871582, 8356.922852, 6649.230469, 8483.077148, 8315.897461, 8120.000000, 21849.000000, 363.589722
1.000000, 8160.000000, 8356.922852, 8111.794434, 4207.179199, 8364.102539, 6629.230469, 8485.127930, 8312.820313, 8122.051270, 21849.000000, 378.974335
2.000000, 8170.256348, 8338.974609, 8098.974121, 4242.051270, 8354.872070, 6612.820313, 8488.205078, 8312.820313, 8127.179199, 21849.000000, 394.871796
3.000000, 8173.846191, 8292.820313, 8096.922852, 4269.230469, 8335.897461, 6589.230469, 8486.153320, 8315.897461, 8128.205078, 21849.000000, 410.769226
4.000000, 8171.794434, 8281.025391, 8097.948730, 4291.794922, 8313.845703, 6600.000000, 8485.127930, 8312.820313, 8126.153809, 21849.000000, 426.666656
5.000000, 8168.205078, 8261.025391, 8102.051270, 4332.820313, 8280.000000, 6627.179199, 8487.179688, 8311.794922, 8126.153809, 21849.000000, 442.564087
6.000000, 8164.102539, 8235.897461, 8103.076660, 4333.846191, 8268.205078, 6650.769043, 8491.794922, 8310.768555, 8130.256348, 21849.000000, 458.461517
7.000000, 8161.025391, 8231.794922, 8103.076660, 4354.871582, 8247.179688, 6691.794922, 8489.230469, 8323.077148, 8129.230469, 21849.000000, 474.358948
8.000000, 8150.256348, 8226.153320, 8098.974121, 4351.794922, 8243.077148, 6714.871582, 8486.153320, 8309.230469, 8125.127930, 21849.000000, 490.256409
9.000000, 8148.205078, 8232.820313, 8098.974121, 4346.153809, 8238.974609, 6738.974121, 8492.820313, 8310.768555, 8128.205078, 21849.000000, 506.153839
10.000000, 8141.025391, 8249.230469, 8090.256348, 4355.897461, 8211.794922, 6750.769043, 8490.768555, 8307.179688, 8130.769043, 21849.000000, 522.051270
11.000000, 8143.076660, 8263.077148, 8090.256348, 4335.897461, 8200.000000, 6749.230469, 8487.179688, 8309.230469, 8130.256348, 21849.000000, 537.948730
12.000000, 8137.948730, 8271.794922, 8090.769043, 4328.205078, 8190.256348, 6696.922852, 8488.205078, 8307.179688, 8131.794434, 21849.000000, 553.846130
13.000000, 8130.769043, 8290.768555, 8094.871582, 4327.179199, 8194.872070, 6702.051270, 8490.255859, 8305.127930, 8133.846191, 21849.000000, 569.743591
14.000000, 8126.153809, 8301.025391, 8102.051270, 4326.153809, 8143.076660, 6681.025391, 8490.255859, 8303.077148, 8133.846191, 21849.000000, 585.640991
15.000000, 8123.076660, 8307.179688, 8106.153809, 4326.153809, 8137.948730, 6666.153809, 8490.255859, 8310.255859, 8134.871582, 21849.000000, 601.538452
16.000000, 8124.102539, 8307.179688, 8106.153809, 4313.846191, 8103.076660, 6650.769043, 8490.768555, 8286.153320, 8140.000000, 21849.000000, 617.435852
17.000000, 8120.000000, 8308.205078, 8108.205078, 4321.025391, 8115.897461, 6660.000000, 8487.179688, 8305.127930, 8134.871582, 21849.000000, 633.333313
18.000000, 8130.769043, 8310.255859, 8121.025391, 4354.871582, 8089.230469, 6661.025391, 8490.768555, 8296.922852, 8143.076660, 21849.000000, 649.230774
19.000000, 8132.820313, 8309.230469, 8129.230469, 4395.897461, 8098.974121, 6665.127930, 8485.127930, 8302.050781, 8143.076660, 21849.000000, 664.615356
20.000000, 8133.846191, 8309.230469, 8163.076660, 4418.974121, 8081.025391, 6675.897461, 8489.230469, 8305.127930, 8140.000000, 21849.000000, 680.512817
21.000000, 8132.820313, 8310.255859, 8188.205078, 4455.897461, 8090.256348, 6708.205078, 8492.820313, 8300.000000, 8143.076660, 21849.000000, 696.410217
22.000000, 8142.051270, 8300.000000, 8212.820313, 4513.846191, 8101.025391, 6754.871582, 8486.153320, 8296.922852, 8144.102539, 21849.000000, 712.307678
23.000000, 8135.897461, 8283.077148, 8302.050781, 4638.974121, 8091.794434, 6808.205078, 8486.153320, 8303.077148, 8145.127930, 21849.000000, 728.205139
